"sim","censored","beta1_ee","se_beta1_ee","alpha_ee","se_alpha_ee","sigma2_ee","beta1_lme","se_beta1_lme","alpha_lme","se_alpha_lme","sigma2_lme"
12,0.183,0.240438785410906,0.0217546687433408,0.980212529516203,0.0228435794198927,1.10414114466508,0.242583982128996,0.0215309825883101,1.13092505139949,0.0211197300913328,1.02677209230373
13,0.169,0.28068447585681,0.0218255813540363,0.994246479720203,0.0224960122161337,1.11487466987569,0.264516182009816,0.0215235461578113,1.14407135138838,0.0212158239650792,1.04420110858881
14,0.198,0.231515806821617,0.0210670531413431,0.959264212127178,0.0214891292794879,1.07684831066036,0.242081166600378,0.021193919893266,1.11568882554002,0.0207831397998733,0.995608512179426
15,0.17,0.26301404578261,0.0247217118674094,1.00403298689478,0.0228614299638086,1.13174340219965,0.261064198909016,0.0232111623912726,1.1342532932156,0.0215823366403263,1.05347802355835
16,0.185,0.216366374488717,0.0205622330786961,0.979890192400199,0.0230136095264829,1.13930631838238,0.212106824865476,0.0215674057835947,1.13984525013073,0.0212210020437618,1.060442794886
17,0.198,0.229162928012639,0.0225276580103142,1.01968506596394,0.0221566716544658,1.11167441794832,0.23489715821091,0.0216902927323286,1.17062690024545,0.021129217818362,1.02537976388292
18,0.223,0.225169782198396,0.0227454763956007,0.985924261708092,0.023183760506931,1.17959926193995,0.231774841488245,0.0222951696029035,1.13038067794522,0.0213503594105706,1.06989145967583
19,0.154,0.238634916855041,0.0238743922322818,0.96250701006861,0.0228313115349533,1.14950459121034,0.242904181882389,0.0228447885518001,1.11055438537713,0.0217730871340097,1.08392558983822
20,0.186,0.24535626039242,0.0227899889794454,1.00921124492522,0.0227517645740664,1.12567110414767,0.249963738908421,0.0215824889757575,1.14145549643848,0.02086053004604,1.03940500116325
21,0.175,0.238586735718108,0.0234199860544226,0.996158890883584,0.0237269664253755,1.1828225296682,0.25005824841263,0.0226519759743603,1.15218269365437,0.021758953435715,1.10471507947792
22,0.185,0.228719753366015,0.021892356648958,1.01093938918791,0.0229430261752938,1.09182106381498,0.23161457661308,0.0218638520095914,1.16077083178891,0.0208621102335368,1.01421125320324
23,0.187,0.267569368423898,0.0223688408429678,0.976399778452657,0.0224394742810918,1.09318783383719,0.265428751935018,0.0216174344080696,1.11299133991574,0.0207851128353834,1.01052539866753
24,0.206,0.238131815109104,0.0222624421426964,0.992057926817721,0.0221561982614375,1.12955747210881,0.248239218817218,0.0216880556707382,1.1343402547916,0.0210986641848432,1.03441103534403
25,0.195,0.259214394170279,0.0228402345470884,1.01957933926821,0.0227896276143456,1.14116272511885,0.2563036974533,0.0223184080111941,1.14726621974455,0.0217234073013717,1.04718852280278
26,0.17,0.249535825339395,0.0243501592168747,1.01582506043203,0.0227249049353964,1.13515358827932,0.237954332163508,0.0223749804468401,1.17105296351808,0.0213306731692803,1.06391709739666
27,0.181,0.259229429875243,0.0225516334681664,1.02404961588503,0.0224817721148402,1.11145149156808,0.259206806198327,0.0215246792151909,1.17270366037486,0.0211401449095157,1.03389026684153
28,0.162,0.211777221098242,0.0219487400444391,0.994242211980948,0.0227003611732399,1.11722283891692,0.201467996810395,0.0220081460323547,1.14635314023944,0.0212971901993931,1.05089286911763
29,0.214,0.260849098444861,0.0221333457088229,0.991555070948479,0.0215033362107044,1.02586920206446,0.263433873444497,0.0209036147676469,1.11397832315692,0.0203286882017173,0.93194577802229
30,0.197,0.25109289942439,0.0215735324216093,1.01344191019735,0.0217008484540648,1.05387113639108,0.250766196121624,0.0213019039270367,1.14560552630143,0.0205400186873471,0.968404820362954
31,0.181,0.215161455477536,0.0208671877227639,0.969632750256571,0.0218519577520184,1.07863418021714,0.216860789560458,0.0215189788595675,1.12084833178285,0.0209060004057629,1.00481333763978
32,0.175,0.258247952784739,0.0224032299027816,0.995647975794206,0.0227702348331117,1.1280101910053,0.260474184492815,0.0218923005501662,1.1425595706432,0.0212622772872219,1.05183670882488
33,0.204,0.272620304316529,0.0222853669803564,0.981234099062279,0.0221090920212381,1.1033433862011,0.26793464921187,0.0217204345889671,1.11190123119776,0.0209487223908107,1.00883000448761
34,0.184,0.225451917384588,0.0223443804984382,0.998105752847318,0.022337796499854,1.10052046240833,0.230499065588575,0.0220242587153431,1.12302424237812,0.0210334916985229,1.01579666444892
35,0.168,0.250324100051879,0.0228118408326347,0.991440651464814,0.0225281774000298,1.13049565020931,0.242737458634738,0.0217926567425188,1.15030638624204,0.0212865870066168,1.06177658533258
36,0.198,0.237435727179744,0.0223103663157452,1.01788619502462,0.0219200817878403,1.06924119027158,0.244231001731297,0.0219910990197033,1.14780495869454,0.0207313215270264,0.981185275549194
37,0.164,0.248098818071384,0.0215693113606308,0.995345478028823,0.0219829439054878,1.12473981816262,0.257136838091411,0.0220685991509675,1.14474618252012,0.0214664362731958,1.05577489914104
38,0.185,0.243405633935746,0.0223548388159322,0.979271677885476,0.0217835246581045,1.08918091838577,0.251729953469447,0.0210357988117607,1.11676638487105,0.0209683144835753,1.00830025225285
39,0.188,0.252035130556288,0.0217396574373141,1.01995492883893,0.0216966482578158,1.06493127218003,0.249081253518521,0.0211812795637489,1.15269319735326,0.0206150554486618,0.983350824165744
40,0.165,0.261448602086904,0.022738820873717,0.982626129271534,0.0222821713666175,1.14752203147993,0.252354284182414,0.0226356270696187,1.14549267608219,0.0213933735731394,1.08041266755919
41,0.169,0.239270915035703,0.0215286233215123,0.986999912385621,0.0220084353169732,1.05657645391482,0.246368855179972,0.0213044817469905,1.12597998694511,0.0207154144801789,0.987544146240043
42,0.181,0.242612882614306,0.0219041021806583,1.04087594464183,0.0224979722005999,1.09011270853916,0.239023695699335,0.0218040433873753,1.18456941229528,0.0209033004070073,1.01303489948807
43,0.191,0.271099660628181,0.0217100552954337,0.995944297856918,0.0221410930638682,1.13184576422334,0.270067141240416,0.0215806394224051,1.14627692667937,0.021425968146796,1.04731302452469
44,0.172,0.270057203656771,0.0222193014251819,0.987427079848848,0.0230061899922579,1.14575983719737,0.262628510126387,0.022322794359014,1.13514491837378,0.0215543412861627,1.0699958380308
45,0.203,0.264023500513896,0.0232996967605796,0.967305296656314,0.0221602220698008,1.05915385776568,0.268936508386269,0.0212406239918714,1.09467401963715,0.0203156152388625,0.968799483354016
46,0.185,0.258138519639742,0.0232756138337986,0.999924736179804,0.0230603387472838,1.14393008760841,0.253071042353552,0.0227596291844338,1.15752460593756,0.0213615443069452,1.06395527658992
47,0.185,0.260230475066121,0.0212556198670923,1.02381253095278,0.0215948464292941,1.07214917739389,0.262094491813111,0.0212017027191027,1.17330977181753,0.0206543037973834,0.996213785829347
48,0.199,0.221370195857674,0.0220103449883113,0.958909056131411,0.0218822479562676,1.07741709462237,0.229917350384743,0.0216039266990389,1.10088958527368,0.0208547839522014,0.991261438152983
49,0.182,0.26627855650936,0.0215993248385461,1.025451801359,0.0217162709281468,1.09894354544543,0.261215215878082,0.0219059610975878,1.15320763299182,0.0209988610862096,1.01620277971347
50,0.197,0.214204979446503,0.0213965537617447,0.970297001825262,0.0220456100938533,1.08904829002726,0.215610466024728,0.0216530617755034,1.10957248125112,0.0208420991394146,1.00207885815765
51,0.184,0.258719307432432,0.0214784313120685,0.995729568106582,0.0217132658529683,1.06900675828581,0.259180254793868,0.0211887618990139,1.14176740227794,0.0205371779802078,0.992871702754311
52,0.183,0.272360709585713,0.0211298215647545,0.988491824144177,0.0223299007969432,1.08373053167026,0.283365199516477,0.0217058166970315,1.11243995524592,0.0205911833219522,1.00096397352011
53,0.192,0.256120531057351,0.0218015426676637,0.992367272956184,0.0222686935950257,1.0896156742205,0.26416687931837,0.0212831467606063,1.12815671870074,0.021029114768037,1.0044534001081
54,0.18,0.261123804201059,0.0208710965515634,1.03415781810936,0.0223890067443516,1.07855137344084,0.256396073398996,0.0218447664409002,1.16448572522536,0.020814641228081,0.999342282607225
55,0.19,0.209833570267212,0.0223437515805486,0.997019447752013,0.0223343230617269,1.07185003452295,0.203299457845531,0.0217428959786225,1.13108015813884,0.0206875060563185,0.988909816390733
56,0.183,0.264665232006632,0.0238961434446869,0.994464757763871,0.0231068970915883,1.13822300278296,0.256581245457188,0.0224004577998545,1.1402511600098,0.0213075072612714,1.05630774242514
57,0.186,0.250781658816816,0.022039717208282,0.994023000876408,0.0222872115489116,1.08999844781081,0.245451866489145,0.0218402079437604,1.13645869074389,0.0209505754387659,1.00984338342506
58,0.176,0.222435796250584,0.0220185978046164,0.99344479901771,0.022366082209645,1.08458800614275,0.22269124736923,0.0211012000243616,1.14128181011819,0.0209450180824137,1.01191346110359
59,0.178,0.262669028610403,0.0224730540896826,0.967465855721696,0.0226629834899446,1.13213866391026,0.269271724347367,0.0218417845792026,1.12629064615954,0.0214678015268944,1.05752048350637
60,0.204,0.263595892156502,0.0218208327399374,0.983076480683593,0.0215654003209173,1.04498699470822,0.274672329854317,0.0210781138172289,1.11623370497802,0.0203844200597052,0.957093211549305
61,0.189,0.244201085642512,0.0213528850536054,0.966878935114493,0.022382491864777,1.08204583227853,0.243567305450612,0.0215935928816899,1.0812408096909,0.0210123977872289,0.993781758833503
62,0.192,0.225975422938001,0.0227260179041233,1.00727853046434,0.0220041893780099,1.08387591056504,0.227861447580313,0.0215173393573841,1.15556318285637,0.0208644351096793,1.00271050036906
63,0.183,0.258714495675729,0.0216229953895676,0.976690549944901,0.0217670851311804,1.07760917444836,0.253969510708579,0.0210710229933933,1.12496664728077,0.0208064974830543,1.001945306444
64,0.185,0.299440711866313,0.0238939519226609,0.985168627451768,0.021978921218185,1.12413867554816,0.295098774011728,0.0222355869929899,1.14559907088368,0.0211037213398865,1.04685223893559
65,0.191,0.250027622507125,0.0228267814908506,1.03324215451526,0.0227720266941362,1.10575291122006,0.237091544432387,0.0215600976014252,1.16267658858791,0.0208614863937532,1.01792457146106
66,0.208,0.254247194487587,0.0220767966691269,1.02504596661743,0.0223424973197492,1.14553317570306,0.240620095416945,0.0220717598724325,1.17142197912857,0.0210857861596968,1.04876189539413
67,0.196,0.212840717758418,0.0220598924284095,1.01401767236907,0.0226493942253101,1.15500014154523,0.215196707552022,0.0215456483385269,1.17247285847731,0.0214016731644374,1.06788982182259
68,0.181,0.259126174315925,0.0225310504405825,1.01689126727629,0.021907061416309,1.05483005695301,0.258349125697896,0.020914765408952,1.14497988654235,0.0205719092483392,0.976659141509716
69,0.175,0.220867320883875,0.022177628512339,1.0285711360732,0.0226650411940369,1.14922058667412,0.23210284807319,0.0226131150563943,1.16383874373616,0.0214268807428724,1.06804826419253
70,0.216,0.254761392062576,0.0236220660553721,0.988985150112167,0.0224395862605132,1.13727980268852,0.256211462711456,0.0222960005122843,1.12957080928343,0.0211689281415539,1.03516852372575
71,0.186,0.219104980893641,0.022543787012774,0.975014779150353,0.0218878950237315,1.09660220469868,0.217960190685865,0.0218185011241092,1.12304256038739,0.0209507338169535,1.01743659749787
72,0.209,0.25049071734804,0.0210814270487103,0.977338052450399,0.0219090882833898,1.08501336183649,0.243538155468044,0.0211456330436589,1.10538558586746,0.0207867138000022,0.988968929708932
73,0.195,0.256576611217005,0.0224923543950685,0.963118209997782,0.0220204703113829,1.08835037524769,0.258014512639025,0.0218962819578473,1.11728684704709,0.0209366918348473,1.00692555464283
74,0.192,0.265627212779467,0.0226269800051796,1.00961670975529,0.0227686880123761,1.09770775115667,0.270286303171263,0.0218252298174036,1.1560620378546,0.0210280241972401,1.01474182186062
75,0.187,0.257436158651993,0.0230823355215301,0.986703390554533,0.0221971811181912,1.07530849665851,0.264664835237714,0.0213194972061238,1.12669106599638,0.0207674183335478,0.995370635648718
76,0.169,0.247372700517216,0.0224153397695103,0.977237867576466,0.0223250460985174,1.04857203494059,0.254551116843866,0.0223404205926088,1.12470763025391,0.0205875479811293,0.982637617668935
77,0.178,0.226067914907973,0.0212071336064079,0.995306554563396,0.0219882811898994,1.08800332423651,0.21802229575811,0.021527806812358,1.14002362847927,0.0209049953895661,1.01307515498743
78,0.165,0.20757989383665,0.0228114911411918,0.979557502461297,0.0229004135757693,1.10522784376892,0.196573317240011,0.0223892078790583,1.14150974700331,0.0210566056247533,1.04136152132205
79,0.197,0.233460678744143,0.0225297905309748,0.960107106873811,0.0219715353863235,1.11596379329127,0.233759143496744,0.0215737264884752,1.11096091800494,0.0211116896254401,1.0297242230186
80,0.163,0.253461860377781,0.0222811998582859,1.03901164535462,0.0231537130729478,1.14219133781125,0.245655187048242,0.0218092792739267,1.20561071434063,0.0213378874112059,1.07793140639713
81,0.18,0.226664317618301,0.0231883869140994,1.00441040469875,0.0228642097974295,1.1170338564491,0.23072609535769,0.0217215848250523,1.16387291946237,0.0212158783737038,1.04287671149626
82,0.183,0.282313255010664,0.0223131580447828,1.0049849252248,0.0223826046983917,1.14034568406307,0.290225565425045,0.0223576806551192,1.17093089381268,0.0213371254360278,1.06453795221317
83,0.182,0.249106281537722,0.0227488707453272,0.997395660164746,0.0221611649348684,1.06687020521724,0.244455378568936,0.0219345846563581,1.13544574994629,0.02067720315469,0.989746786146069
84,0.178,0.296406929706704,0.0236674000198894,1.00157882697094,0.0227638848397013,1.10233578490346,0.288038907293734,0.0223535376629748,1.14469388681951,0.0211261610674971,1.02572441385623
85,0.18,0.230458459575902,0.021117287007168,0.997437586618147,0.0228752669967721,1.14961655152921,0.223113356877994,0.0221768117569452,1.15276695757703,0.021432906205935,1.07127947699556
86,0.187,0.249268659288396,0.0229353808923897,1.04514309005568,0.0232048637461426,1.16810049766394,0.246481697857295,0.0232970090644525,1.20079380652588,0.0216012749538276,1.08405715987504
87,0.177,0.2155940509987,0.0231024394296221,1.05379872132116,0.0229551603494608,1.13678639970121,0.208508756572085,0.0222265374440474,1.19691475995566,0.0212697945742041,1.05762018668683
88,0.19,0.293315841602725,0.0221195277860862,1.02868635114073,0.0208569910176668,1.05172399099636,0.290428370684656,0.0223444577663392,1.16294523117282,0.0206386645351812,0.970723231034607
89,0.186,0.254047676600717,0.0217598774830727,0.973425048531152,0.022803014579182,1.15608189155691,0.246568793372098,0.0220202686647041,1.11390893706454,0.0217462582361384,1.06936088695283
90,0.177,0.279509363378778,0.0224221048677223,0.988685917901611,0.0221497217223772,1.07173846193183,0.278795928220469,0.0215156463054909,1.13503347212598,0.0208151646320284,0.999212676099025
91,0.185,0.240765186976801,0.0222911863188886,0.982150862966556,0.0227118721889348,1.08810825470758,0.245208068025018,0.0218918690659749,1.12572114179779,0.0210519199469547,1.00898617008372
92,0.191,0.266355898700403,0.023507512021095,0.984426267809348,0.0226938877417862,1.12499480377251,0.262190843866791,0.0214953806943989,1.12905849633099,0.0211977031693309,1.0394309667927
93,0.229,0.239314269314224,0.0213716802562668,0.9993079210134,0.0229038465218868,1.1269842758409,0.240277095172218,0.0218177006150488,1.13279037344946,0.021071905306864,1.01667072957853
94,0.18,0.254688031494336,0.0228282967144719,0.963895011107269,0.0221810528562227,1.05335463572425,0.25073270051077,0.0212349604335129,1.10476183740984,0.0206822730273968,0.979292339704849
95,0.186,0.255510280918436,0.023434567227962,0.951307769701778,0.0214379843006739,1.10302012477357,0.248713683018249,0.0222075943003054,1.09500943664511,0.0210469963406178,1.02201703547611
96,0.183,0.237729665580023,0.0245959806384283,1.00590998463287,0.0222847353066443,1.13257986551859,0.239138755486342,0.0228900914701337,1.15011674546839,0.0212998994561427,1.05069524238833
97,0.183,0.232225990849631,0.022016664545401,0.988214070183598,0.022619344703288,1.12580390767613,0.235522740661932,0.0220506316430143,1.13111157105018,0.0212924072825895,1.04414027283104
98,0.182,0.261672560278134,0.0230753826367562,0.986315751563585,0.0221911867326827,1.11171693183296,0.260296328703681,0.0224163932926269,1.14076503605283,0.0211299043651152,1.03533138924055
99,0.186,0.267180445599683,0.022006557865932,0.957757034934034,0.0226720922345491,1.11469494465927,0.273944957927914,0.0222514871742945,1.10883825304149,0.0210059433782237,1.03476281091196
100,0.209,0.255633690554138,0.0211259317599095,1.02756016355635,0.0221732978457236,1.09174813794527,0.248511644259102,0.0208069473997417,1.17304394856381,0.0208138518611982,0.999788963847038
101,0.189,0.210683449115949,0.0229021287859629,1.0085269478132,0.023095561359673,1.13900204874856,0.222973602669626,0.0226789697074867,1.15955132159057,0.0212363879609565,1.05519664992911
102,0.19,0.209783425377164,0.0227627399715846,1.03429151028574,0.0220450258501978,1.12481672704393,0.216840279456905,0.0222096422844034,1.17161689116591,0.0209978568823038,1.03778841195139
103,0.191,0.245302876966052,0.0221925500199483,1.02547704748681,0.0218007322906585,1.09360600284748,0.239458736456301,0.0220522977858562,1.16225976485449,0.0210602144375404,1.0088468576836
104,0.196,0.224312888664144,0.0214061526630541,1.00826340984053,0.0227529472263482,1.15755285456605,0.232566597975862,0.0218613159973897,1.15816509731098,0.0214602106644204,1.06747091531063
105,0.179,0.235547650574536,0.0218563628755541,1.03247174216326,0.0220685188243072,1.11632173625226,0.238434739673916,0.0225607639114097,1.18357437167291,0.0210363407023895,1.04017068427403
106,0.196,0.253218489016378,0.0222643226068802,1.02566228136941,0.0217933638754439,1.15227154919541,0.249984971442801,0.0222365365465938,1.18203772990046,0.021485696255996,1.06475736023867
107,0.196,0.266350714001558,0.0220206377070554,1.0151534717823,0.0214484210392107,1.05124220795838,0.269790128254193,0.0209611423734649,1.14289848838959,0.0206576209854735,0.965412363116913
108,0.184,0.245594631032876,0.023760772107396,0.98109903158804,0.0226596651054631,1.13557623167646,0.247946874812177,0.0217402050675224,1.13155447554645,0.0212981344342777,1.05469338318085
109,0.192,0.245246098721536,0.0225612285473335,0.994497645680352,0.0224147083175654,1.12853576762144,0.24789330323355,0.0219793560833478,1.1319762378242,0.0214010436144533,1.04005256987453
110,0.154,0.235253294412714,0.0233285732582643,1.01260218748928,0.0221901373398405,1.09842934503979,0.235414057533084,0.0221198776569022,1.17600389549714,0.0211278596897471,1.04147699631351
111,0.162,0.275217914286667,0.0213727110354474,0.982489386809749,0.0222374741033224,1.09595975459629,0.275857847449988,0.021482497004007,1.14584473502915,0.0211389798150903,1.03480228605733
112,0.175,0.246173044194947,0.0216437918544581,0.999031063356299,0.0217784990237066,1.10791022832455,0.240169907955858,0.0216796302028944,1.15559199635438,0.0211162615989865,1.03642788259334
113,0.203,0.279231314173164,0.0220144645565888,0.986550696410564,0.0225530062656836,1.0722908907476,0.272387109582674,0.0217208346984259,1.11296930624036,0.0205863045757144,0.980332062117344
114,0.166,0.231149398040581,0.0224346747392817,0.959041808483943,0.022154653744033,1.07237464448024,0.230715057862608,0.0218557853944498,1.1019985615664,0.0207844095473685,1.00470812424994
115,0.205,0.272285083028548,0.0234039493421871,0.992890064107975,0.0221184143847716,1.10957939607141,0.278159314016308,0.0220479647158909,1.13863697111309,0.0209949041170254,1.01807490552154
116,0.166,0.237407089723514,0.0230684973321654,0.997267715844101,0.0221625072258388,1.11501192554584,0.240174605546578,0.0220111421542545,1.1588112778064,0.0212778413247864,1.04951738290395
117,0.196,0.24824935642783,0.0218459023674427,0.987618801358399,0.0217783092742479,1.0683562211926,0.251228324766261,0.0216668887792125,1.12885859510581,0.0206773956142085,0.984482417172899
118,0.186,0.269060245888283,0.0234282433668137,1.00966179280448,0.0219659608882934,1.14616609010462,0.267979465118485,0.0224285424266043,1.16775591662719,0.021472646485044,1.06552931045717
119,0.172,0.225715340373132,0.0214935477130344,0.999499329353746,0.022241947088673,1.09407053420947,0.228468681657109,0.0218279854636969,1.14978099208477,0.0209565942543864,1.0234908166953
120,0.18,0.238488603830216,0.0221816351339763,1.04875305996139,0.0223846866429325,1.10163452830678,0.246057215617534,0.0217830064083338,1.20035972260447,0.0209298890761609,1.02636686139851
121,0.226,0.252424403386781,0.0235235391436781,1.00353020724911,0.0232657437679559,1.16964340882437,0.250382597739696,0.0221494011592054,1.14586530778489,0.0213040736432484,1.05868639866143
122,0.18,0.216970508354276,0.021432353836672,0.996679539362192,0.0220659926791112,1.01998511039873,0.223513098871926,0.0210702142965408,1.12365742787737,0.0204442715512895,0.945193998661202
123,0.176,0.205941672155818,0.0225140859016297,0.971231136776213,0.0222165207229585,1.10894687743929,0.213763304623495,0.0222293486359617,1.11885440696447,0.0210901857994666,1.03411897696332
124,0.179,0.256801657377472,0.0231842369996889,1.01174368116155,0.0228708074781654,1.1185640158935,0.247671123742904,0.0221945001656154,1.15478244648947,0.0211469598604526,1.03994147912096
125,0.199,0.276338945964212,0.022358222886657,0.985425776947516,0.0226469446071383,1.10296842668831,0.274800527877142,0.0212430290972697,1.12961493604187,0.020876568281361,1.01493430916171
126,0.208,0.260443742162958,0.0230450485290266,0.993929129391865,0.022803233452264,1.15807888867138,0.257495133843011,0.0226720950499327,1.14584346401729,0.0212848504198004,1.06166549099035
127,0.179,0.232296266653353,0.0227264183987353,1.01422380021816,0.0225558934674496,1.10841325940701,0.242192068527936,0.0221663611104504,1.16564021663933,0.0209629787577326,1.03317521817889
128,0.204,0.2201117444134,0.0220133943060671,0.967568854107744,0.0218293524157838,1.1033386298653,0.224005966345549,0.0216538640227315,1.11519130330132,0.0210989096997823,1.0135674580196
129,0.197,0.2284167771432,0.0210597147423801,1.00360412788659,0.0228596037935343,1.13892152470701,0.229383964159669,0.0221472169578614,1.16254791595888,0.0212380157114456,1.05294094065285
130,0.172,0.21558549423661,0.0235115971712688,0.925904663538174,0.0221179903731986,1.07931376126754,0.216448672551959,0.0223105677138771,1.07994129146489,0.0209668320222492,1.01111533366574
131,0.189,0.259067536835325,0.0232920923999545,1.02919358971735,0.0219985733697213,1.09152324729567,0.256262401879377,0.0218080707600232,1.15689946960459,0.0208533303835141,1.00559190758815
132,0.197,0.241651784810119,0.0235170062659629,1.01912118313499,0.0219171567921226,1.0983247215265,0.227125381998638,0.021677947325109,1.16194426759956,0.020873179137017,1.01161446724454
133,0.187,0.261443544316342,0.023371526726759,0.991637999889296,0.0234239776984743,1.12090362315409,0.262632260877307,0.0228790727715695,1.13546626530198,0.0210761216256274,1.03769563708638
134,0.195,0.261022721813915,0.0236553955756971,0.97853718686811,0.022299863713427,1.13767289558859,0.260439995175648,0.0221856812288353,1.13772748345494,0.0212778231823991,1.05303097373104
135,0.189,0.236716557182468,0.0228880465860954,0.989963612183459,0.0233995642541179,1.13206052410861,0.231962318005697,0.0218648212639025,1.14908452809148,0.021293344619021,1.05136625538919
136,0.168,0.253799705602548,0.0220898030096317,1.00600406709531,0.0225308745746432,1.10123340681078,0.25191257731898,0.0217770886681077,1.16304860927428,0.0210238071136311,1.03430822936657
137,0.171,0.229534341800875,0.0235857056473961,0.979114629165459,0.0220133037255849,1.06149607988648,0.227706476818912,0.0214834130333954,1.10945771810035,0.0208992923461922,0.98863197982827
138,0.182,0.241825812824184,0.0221467562446156,1.00802910531672,0.0227883665011211,1.13011491117718,0.246204563759541,0.0219677087448716,1.14779171982642,0.0211066806405036,1.04779204955628
139,0.165,0.268796585495449,0.0219633732909336,1.01491352755734,0.0217971653964075,1.03033905090623,0.258611793094533,0.0211448326990131,1.15619267550596,0.0204171671115841,0.966143100275924
140,0.188,0.239443396322349,0.0229507018819757,1.00260444218465,0.0217328995106665,1.09490955326197,0.247690579616955,0.021786478251798,1.1458791641175,0.0208745190272949,1.01345935013371
141,0.177,0.262926376215309,0.0234469050742009,0.991585118431235,0.0229004952743813,1.13226478415176,0.264711411702428,0.0220859759398141,1.13815052954368,0.0213591308612015,1.05447677946719
142,0.181,0.205068826067175,0.0240951058321877,0.96332951265689,0.0234797014269817,1.17238502803074,0.208416649754434,0.022071615864416,1.13394361152569,0.0216377011742493,1.09639349372852
143,0.167,0.261784142730359,0.0226707879767969,0.989423266746774,0.0217979570805822,1.06799610026136,0.260776084827473,0.022297852216395,1.10865433408806,0.0209703706612369,0.993942549326174
144,0.17,0.249297972340999,0.0223171342375809,0.974810418804706,0.0216377422843822,1.08227427700151,0.255380685783692,0.0220236305520506,1.08728867530931,0.0211373607877255,1.00387654494529
145,0.161,0.230216030946368,0.0220615482662579,1.02375850699019,0.0228184453656564,1.0989169593617,0.228919491748275,0.0217413316611825,1.17494787280679,0.0211386183079292,1.03425281908105
146,0.181,0.259533961936907,0.0225710247383654,1.01918215019867,0.0224156984423968,1.09414091667529,0.252651298484271,0.0218201337040935,1.17477831037977,0.0208595481990625,1.02029584047678
147,0.197,0.211575024973917,0.0226331371869421,0.996459681251136,0.0228150935325342,1.19267715959037,0.212302174991773,0.0221049770338765,1.09751579763709,0.0222769769270254,1.08642669004258
148,0.208,0.234944264067759,0.0227270909527262,0.976538678451012,0.0230041205081032,1.17347462770806,0.227004723398334,0.0227341671046155,1.12651348041628,0.0215768815225434,1.0749691240017
149,0.162,0.292976656276196,0.0220363773519217,1.02146500592036,0.0222384855593645,1.09394097755456,0.287893671536738,0.0219839624179544,1.1687838719268,0.0210865850698193,1.02794537437599
150,0.181,0.26642745050675,0.0217966488741898,1.00107038512323,0.0222559913715932,1.11287835754054,0.266654110810146,0.0216028143796462,1.14664881600147,0.0211045733719486,1.03428338473077
151,0.192,0.244402606588233,0.021201172478471,1.01991999183913,0.0222931308649408,1.08859867159987,0.242961592132265,0.0213162523221852,1.17969925376489,0.0208265930578386,1.0105174036745
152,0.2,0.272581753997979,0.0244245266098846,1.00823502621972,0.0213846050194534,1.06699713485581,0.27204432924594,0.0216215853054987,1.14056936482993,0.0207922798271604,0.978705576832836
153,0.184,0.205413883128727,0.0219017486035287,0.982579273918871,0.0214524687770806,1.03524705858912,0.211259812112451,0.0207677734613629,1.09742948554619,0.0207135188946791,0.954083890096472
154,0.19,0.26389850821372,0.0245858708850469,0.997344848023633,0.0216573801976621,1.07111011206858,0.267075100606662,0.0221617056370919,1.12859086383409,0.0207698222746428,0.987476456136702
